Index,Target,Response
60,thời gian lao động xã hội cần thiết,"['thoát nước kiểu ống', 'thoát ra', 'thoát sáo', 'thoát thai', 'thoát thân', 'thoắt thoắt', 'thoạt tiên', 'thoát tội', 'thoát trần', 'thoát tục', 'thoát vị', 'thoát vị bẹn', 'thoát vị đùi', 'thoát vị nghẽn', 'thoát vị rốn', 'thoát xác', 'thoát y vũ', 'thóc', 'thốc', 'thọc', 'thộc', 'thóc gạo', 'thọc gậy bánh xe', 'thóc khắn', 'thóc khao quân', 'thọc léc', 'thóc lúa', 'thóc mách', 'thọc sâu', 'thóc thách', 'thốc tháo', 'thoi', 'thói', 'thòi', 'thôi', 'thối', 'thồi', 'thỏi', 'thổi', 'thời', 'thới an', 'thới an đông', 'thới an hội', 'thời bệnh', 'thới bình', 'thời bình', 'thời buổi', 'thối chi', 'thối chí', 'thời chiến', 'thoi cơ', 'thời cơ', 'thời cơ tác chiến', 'thời cục', 'thời cuộc', 'thời đại', 'thời đại đá cũ', 'thời đại đá giữa', 'thời đại đá mới', 'thời đại đá mới trước gốm', 'thời đại địa hoá', 'thời đại đồ đồng', 'thời đại đồng đá', 'thời đại kim khí', 'thời đại sắt', 'thời đại sinh khoáng', 'thời đàm', 'thời điểm', 'thời điểm chào mua công khai chính thức', 'thời điểm chụp', 'thời điểm gửi một thông điệp dữ liệu', 'thời điểm mở thừa kế', 'thời đồ đá mới', 'thói đời', 'thới đông', 'thời giá', 'thời gian', 'thời gian (các phương pháp đo)', 'thời gian bảo quản hàng', 'thời gian bay dự tính (estimated elapsed time)', 'thời gian biểu', 'thời gian cách li', 'thời gian cạn sữa', 'thời gian chảy truyền', 'thời gian chu chuyển của tư bản', 'thời gian chu kì', 'thời gian chửa', 'thời gian chuyển phát', 'thời gian đi biển', 'thời gian đóng bảo hiểm xã hội', 'thời gian hành nghề lái xe', 'thời gian hưởng ứng', 'thời gian khôi phục trung bình', 'thời gian làm thêm giờ', 'thời gian làm việc', 'thời gian làm việc tin cậy trung bình', 'thời gian lao động cá biệt', 'thời gian lao động cần thiết', 'thời gian lao động thặng dư', 'thời gian lao động xã hội cần thiết']"
60,thời hiệu hưởng quyền dân sự,"['thời chiến', 'thoi cơ', 'thời cơ', 'thời cơ tác chiến', 'thời cục', 'thời cuộc', 'thời đại', 'thời đại đá cũ', 'thời đại đá giữa', 'thời đại đá mới', 'thời đại đá mới trước gốm', 'thời đại địa hoá', 'thời đại đồ đồng', 'thời đại đồng đá', 'thời đại kim khí', 'thời đại sắt', 'thời đại sinh khoáng', 'thời đàm', 'thời điểm', 'thời điểm chào mua công khai chính thức', 'thời điểm chụp', 'thời điểm gửi một thông điệp dữ liệu', 'thời điểm mở thừa kế', 'thời đồ đá mới', 'thói đời', 'thới đông', 'thời giá', 'thời gian', 'thời gian (các phương pháp đo)', 'thời gian bảo quản hàng', 'thời gian bay dự tính (estimated elapsed time)', 'thời gian biểu', 'thời gian cách li', 'thời gian cạn sữa', 'thời gian chảy truyền', 'thời gian chu chuyển của tư bản', 'thời gian chu kì', 'thời gian chửa', 'thời gian chuyển phát', 'thời gian đi biển', 'thời gian đóng bảo hiểm xã hội', 'thời gian hành nghề lái xe', 'thời gian hưởng ứng', 'thời gian khôi phục trung bình', 'thời gian làm thêm giờ', 'thời gian làm việc', 'thời gian làm việc tin cậy trung bình', 'thời gian lao động cá biệt', 'thời gian lao động cần thiết', 'thời gian lao động thặng dư', 'thời gian lao động xã hội cần thiết', 'thời gian lộ sáng', 'thời gian lưu kho', 'thời gian lưu thông của tư bản', 'thời gian nghỉ ngơi', 'thời gian ngoài giờ lao động', 'thời gian ngừng thuốc cần thiết', 'thời gian nhàn rỗi', 'thời gian quich', 'thời gian rụng trứng', 'thời gian sân khấu', 'thời gian sản xuất', 'thời gian sống', 'thời gian tập sự', 'thời gian thâm nhập', 'thời gian thư dãn', 'thời gian thực', 'thời gian ưu đãi', 'thời gian và không gian', 'thời gian vũ trụ', 'thôi giao', 'thời giờ', 'thời hạn', 'thời hạn ân hạn', 'thời hạn chấp hành hình phạt', 'thời hạn chiết khấu, tái chiết khấu', 'thời hạn cho vay', 'thời hạn còn lại của giấy tờ có giá', 'thời hạn giải quyết khiếu nại', 'thời hạn giải quyết tố cáo', 'thời hạn giấy tờ có giá', 'thời hạn hiệu lực', 'thời hạn hiệu lực của quy hoạch đô thị', 'thời hạn không được kinh doanh', 'thời hạn phát hành', 'thời hạn phát hành trái phiếu', 'thời hạn quy hoạch đô thị', 'thời hạn thi hành bản án', 'thời hạn thi hành quyết định', 'thời hạn thử thách', 'thời hạn tố tụng', 'thời hạn tố tụng hình sự', 'thời hạn trả nợ', 'thời hạn vận chuyển', 'thời hạn xuất trình', 'thời hiện tại', 'thôi hiệu', 'thời hiệu', 'thời hiệu dân sự', 'thời hiệu hưởng quyền dân sự']"
60,thối nát,"['thời gian lao động thặng dư', 'thời gian lao động xã hội cần thiết', 'thời gian lộ sáng', 'thời gian lưu kho', 'thời gian lưu thông của tư bản', 'thời gian nghỉ ngơi', 'thời gian ngoài giờ lao động', 'thời gian ngừng thuốc cần thiết', 'thời gian nhàn rỗi', 'thời gian quich', 'thời gian rụng trứng', 'thời gian sân khấu', 'thời gian sản xuất', 'thời gian sống', 'thời gian tập sự', 'thời gian thâm nhập', 'thời gian thư dãn', 'thời gian thực', 'thời gian ưu đãi', 'thời gian và không gian', 'thời gian vũ trụ', 'thôi giao', 'thời giờ', 'thời hạn', 'thời hạn ân hạn', 'thời hạn chấp hành hình phạt', 'thời hạn chiết khấu, tái chiết khấu', 'thời hạn cho vay', 'thời hạn còn lại của giấy tờ có giá', 'thời hạn giải quyết khiếu nại', 'thời hạn giải quyết tố cáo', 'thời hạn giấy tờ có giá', 'thời hạn hiệu lực', 'thời hạn hiệu lực của quy hoạch đô thị', 'thời hạn không được kinh doanh', 'thời hạn phát hành', 'thời hạn phát hành trái phiếu', 'thời hạn quy hoạch đô thị', 'thời hạn thi hành bản án', 'thời hạn thi hành quyết định', 'thời hạn thử thách', 'thời hạn tố tụng', 'thời hạn tố tụng hình sự', 'thời hạn trả nợ', 'thời hạn vận chuyển', 'thời hạn xuất trình', 'thời hiện tại', 'thôi hiệu', 'thời hiệu', 'thời hiệu dân sự', 'thời hiệu hưởng quyền dân sự', 'thời hiệu khởi kiện', 'thời hiệu miễn trừ nghĩa vụ dân sự', 'thời hiệu thi hành bản án', 'thời hiệu truy cứu trách nhiệm hình sự', 'thời hiệu xử phạt vi phạm hành chính', 'thời hiệu yêu cầu giải quyết việc dân sự', 'thời hiệu yêu cầu thi hành án', 'thôi hộ', 'thới hoà', 'thối hoắc', 'thối hoăng', 'thối hôn', 'thời huân', 'thời kế', 'thời khắc', 'thời khắc biểu', 'thời khí', 'thời khóa biểu', 'thời kí', 'thời kì', 'thời kì băng hà', 'thời kì chiến tranh', 'thời kì đầu chiến tranh', 'thời kì động dục', 'thời kì gian băng', 'thời kì kiệt có lũ', 'thời kì làm việc', 'thời kì nghỉ', 'thời kì quá độ lên chủ nghĩa xã hội', 'thời kì thuyên giảm bệnh', 'thời kì tiên phát', 'thời kì toàn phát', 'thời kì trơ', 'thời kì ủ bệnh', 'thời kỳ', 'thời kỳ hôn nhân', 'thới lai', 'thổi lò', 'thời loạn', 'thoi loi', 'thòi lòi', 'thới long', 'thời luận', 'thời lụân', 'thôi ma', 'thôi miên', 'thối mồm', 'thổi mòn', 'thối nát']"
60,thời võ,"['thời hiệu dân sự', 'thời hiệu hưởng quyền dân sự', 'thời hiệu khởi kiện', 'thời hiệu miễn trừ nghĩa vụ dân sự', 'thời hiệu thi hành bản án', 'thời hiệu truy cứu trách nhiệm hình sự', 'thời hiệu xử phạt vi phạm hành chính', 'thời hiệu yêu cầu giải quyết việc dân sự', 'thời hiệu yêu cầu thi hành án', 'thôi hộ', 'thới hoà', 'thối hoắc', 'thối hoăng', 'thối hôn', 'thời huân', 'thời kế', 'thời khắc', 'thời khắc biểu', 'thời khí', 'thời khóa biểu', 'thời kí', 'thời kì', 'thời kì băng hà', 'thời kì chiến tranh', 'thời kì đầu chiến tranh', 'thời kì động dục', 'thời kì gian băng', 'thời kì kiệt có lũ', 'thời kì làm việc', 'thời kì nghỉ', 'thời kì quá độ lên chủ nghĩa xã hội', 'thời kì thuyên giảm bệnh', 'thời kì tiên phát', 'thời kì toàn phát', 'thời kì trơ', 'thời kì ủ bệnh', 'thời kỳ', 'thời kỳ hôn nhân', 'thới lai', 'thổi lò', 'thời loạn', 'thoi loi', 'thòi lòi', 'thới long', 'thời luận', 'thời lụân', 'thôi ma', 'thôi miên', 'thối mồm', 'thổi mòn', 'thối nát', 'thổi nấu', 'thổi ngạt', 'thời nghi', 'thời nhân', 'thôi nôi', 'thói nước trịnh', 'thối om', 'thói phép', 'thổi phồng', 'thời quá khứ', 'thới quản', 'thói quen', 'thói quen trong hoạt động thương mại', 'thôi sơn', 'thới sơn', 'thời sự', 'thối tai', 'thới tam thôn', 'thối tha', 'thối thác', 'thới thạnh', 'thối thây', 'thời thế', 'thôi thì', 'thôi thôi', 'thôi thối', 'thoi thóp', 'thoi thót', 'thới thuận', 'thôi thúc', 'thói thường', 'thời thượng', 'thời tiết', 'thời tiết khô hạn', 'thời tiết nồm', 'thời tiết oi bức', 'thời tiết tốt', 'thời tiết xấu', 'thôi tra', 'thời trân', 'thời trang', 'thôi trữ', 'thôi trương', 'thói tục', 'thời tương lai', 'thôi văn', 'thời vận', 'thôi việc', 'thời võ']"
60,thôn xã,"['thổi mòn', 'thối nát', 'thổi nấu', 'thổi ngạt', 'thời nghi', 'thời nhân', 'thôi nôi', 'thói nước trịnh', 'thối om', 'thói phép', 'thổi phồng', 'thời quá khứ', 'thới quản', 'thói quen', 'thói quen trong hoạt động thương mại', 'thôi sơn', 'thới sơn', 'thời sự', 'thối tai', 'thới tam thôn', 'thối tha', 'thối thác', 'thới thạnh', 'thối thây', 'thời thế', 'thôi thì', 'thôi thôi', 'thôi thối', 'thoi thóp', 'thoi thót', 'thới thuận', 'thôi thúc', 'thói thường', 'thời thượng', 'thời tiết', 'thời tiết khô hạn', 'thời tiết nồm', 'thời tiết oi bức', 'thời tiết tốt', 'thời tiết xấu', 'thôi tra', 'thời trân', 'thời trang', 'thôi trữ', 'thôi trương', 'thói tục', 'thời tương lai', 'thôi văn', 'thời vận', 'thôi việc', 'thời võ', 'thời vụ', 'thòm', 'thỏm', 'thơm', 'thơm hắc', 'thơm lây', 'thồm lồm', 'thơm lừng', 'thơm lựng', 'thơm ngát', 'thơm nức', 'thơm phức', 'thơm phưng phức', 'thơm sực', 'thơm thảo', 'thòm thèm', 'thơm tho', 'thom thỏm', 'thòm thòm', 'thom thóp', 'thơm.', 'thon', 'thôn', 'thốn', 'thồn', 'thộn', 'thờn bơn', 'thôn dã', 'thôn dân', 'thôn đội', 'thôn hương', 'thôn lạc', 'thon lỏn', 'thôn môn', 'thôn nữ', 'thôn ổ', 'thôn quê', 'thon thả', 'thỗn thện', 'thon thon', 'thon thót', 'thơn thớt', 'thổn thức', 'thôn tịch', 'thôn tính', 'thôn trang', 'thôn trưởng', 'thon von', 'thôn xã']"
60,thông gia,"['thôi việc', 'thời võ', 'thời vụ', 'thòm', 'thỏm', 'thơm', 'thơm hắc', 'thơm lây', 'thồm lồm', 'thơm lừng', 'thơm lựng', 'thơm ngát', 'thơm nức', 'thơm phức', 'thơm phưng phức', 'thơm sực', 'thơm thảo', 'thòm thèm', 'thơm tho', 'thom thỏm', 'thòm thòm', 'thom thóp', 'thơm.', 'thon', 'thôn', 'thốn', 'thồn', 'thộn', 'thờn bơn', 'thôn dã', 'thôn dân', 'thôn đội', 'thôn hương', 'thôn lạc', 'thon lỏn', 'thôn môn', 'thôn nữ', 'thôn ổ', 'thôn quê', 'thon thả', 'thỗn thện', 'thon thon', 'thon thót', 'thơn thớt', 'thổn thức', 'thôn tịch', 'thôn tính', 'thôn trang', 'thôn trưởng', 'thon von', 'thôn xã', 'thôn xóm', 'thonburi', 'thonđikơ a.', 'thòng', 'thông', 'thõng', 'thống', 'thổng', 'thông bạch', 'thông báo', 'thông báo bắt buộc', 'thông báo cho người lái', 'thông báo hàng hải', 'thông báo sigmet', 'thông báo tự động khu vực trung tận', 'thông báo tự động tại khu vực sân bay', 'thông bệnh', 'thông bình', 'thông cảm', 'thông cáo', 'thông cáo báo chí', 'thông cáo chung', 'thông cáo chung trung - mĩ 1972', 'thông cáo chung trung - mĩ 1978', 'thông cáo khẩn cấp của trung ương đảng (10.3.1939)', 'thống chế', 'thông công', 'thông cù', 'thông cung', 'thông đái', 'thông dâm', 'thông đất', 'thông đạt', 'thông dịch', 'thông dịch viên', 'thông điện', 'thông điệp', 'thông điệp dữ liệu', 'thông điệp dữ liệu có giá trị pháp lý', 'thông điệp dữ liệu điện tử hải quan', 'thông đỏ', 'thống đốc', 'thống đốc ngân hàng nhà nước', 'thong dong', 'thông đồng', 'thông đồng bén giọt', 'thông dụng', 'thông dụng phiếu', 'thông gia']"
60,thông lưng,"['thon von', 'thôn xã', 'thôn xóm', 'thonburi', 'thonđikơ a.', 'thòng', 'thông', 'thõng', 'thống', 'thổng', 'thông bạch', 'thông báo', 'thông báo bắt buộc', 'thông báo cho người lái', 'thông báo hàng hải', 'thông báo sigmet', 'thông báo tự động khu vực trung tận', 'thông báo tự động tại khu vực sân bay', 'thông bệnh', 'thông bình', 'thông cảm', 'thông cáo', 'thông cáo báo chí', 'thông cáo chung', 'thông cáo chung trung - mĩ 1972', 'thông cáo chung trung - mĩ 1978', 'thông cáo khẩn cấp của trung ương đảng (10.3.1939)', 'thống chế', 'thông công', 'thông cù', 'thông cung', 'thông đái', 'thông dâm', 'thông đất', 'thông đạt', 'thông dịch', 'thông dịch viên', 'thông điện', 'thông điệp', 'thông điệp dữ liệu', 'thông điệp dữ liệu có giá trị pháp lý', 'thông điệp dữ liệu điện tử hải quan', 'thông đỏ', 'thống đốc', 'thống đốc ngân hàng nhà nước', 'thong dong', 'thông đồng', 'thông đồng bén giọt', 'thông dụng', 'thông dụng phiếu', 'thông gia', 'thông giám', 'thông gian', 'thông gió', 'thông gió chung', 'thông gió hút thải cục bộ', 'thông gió lọc độc', 'thông gió sự cố', 'thông hành', 'thông hiếu', 'thông hiểu', 'thông hiệu', 'thông hoà', 'thông hơi', 'thông hồng', 'thông huyền', 'thống kê', 'thống kê bôdơ - anhxtanh', 'thống kê dân số', 'thống kê đất đai', 'thống kê dịch tễ học', 'thống kê fecmi - đirăc', 'thống kê học', 'thống kê lãnh thổ', 'thống kê lượng tử', 'thống kê ngôn ngữ học', 'thống kê nông nghiệp', 'thống kê rừng', 'thống kê toán học', 'thống kê tư pháp', 'thống kê y tế', 'thống kênh', 'thông khí', 'thông khí nhân tạo', 'thông khí phế nang', 'thống khổ', 'thống khoái', 'thông kim bác cổ', 'thống kinh', 'thông lại', 'thông lân', 'thống lãnh', 'thông lệ', 'thông lệnh', 'thống lí', 'thống lĩnh', 'thống lĩnh các lực lượng vũ trang', 'thông linh học', 'thòng lọng', 'thông lưng']"
60,thông tấn xã liên xô,"['thông dụng phiếu', 'thông gia', 'thông giám', 'thông gian', 'thông gió', 'thông gió chung', 'thông gió hút thải cục bộ', 'thông gió lọc độc', 'thông gió sự cố', 'thông hành', 'thông hiếu', 'thông hiểu', 'thông hiệu', 'thông hoà', 'thông hơi', 'thông hồng', 'thông huyền', 'thống kê', 'thống kê bôdơ - anhxtanh', 'thống kê dân số', 'thống kê đất đai', 'thống kê dịch tễ học', 'thống kê fecmi - đirăc', 'thống kê học', 'thống kê lãnh thổ', 'thống kê lượng tử', 'thống kê ngôn ngữ học', 'thống kê nông nghiệp', 'thống kê rừng', 'thống kê toán học', 'thống kê tư pháp', 'thống kê y tế', 'thống kênh', 'thông khí', 'thông khí nhân tạo', 'thông khí phế nang', 'thống khổ', 'thống khoái', 'thông kim bác cổ', 'thống kinh', 'thông lại', 'thông lân', 'thống lãnh', 'thông lệ', 'thông lệnh', 'thống lí', 'thống lĩnh', 'thống lĩnh các lực lượng vũ trang', 'thông linh học', 'thòng lọng', 'thông lưng', 'thông lượng', 'thông lượng bức xạ', 'thống lý', 'thống mạ', 'thong manh', 'thông miêng', 'thông minh', 'thông mưu', 'thông nàng', 'thông nghĩa', 'thông ngôn', 'thống nhất', 'thống nhất hóa', 'thống nhất nước đức năm 1871', 'thống nhất nước đức năm 1990', 'thống nhất quản lí ngoại hối', 'thống nhất quản lí ngoại thương', 'thông nhau', 'thông nho', 'thống nhứt', 'thông nông', 'thông nước', 'thông phán', 'thông phỉ', 'thông phong', 'thông phòng', 'thống phong', 'thông qua', 'thông quan', 'thống quán', 'thông quan hàng hoá, phương tiện', 'thông rụng lá', 'thông số', 'thông số phân bố', 'thông số trạng thái', 'thống soái', 'thông sử', 'thông sự', 'thống sứ', 'thống suất', 'thông sức', 'thông suốt', 'thông tầm', 'thông tấn', 'thông tấn quân sự', 'thông tấn xã', 'thông tấn xã giải phóng', 'thông tấn xã hàn quốc', 'thông tấn xã liên xô']"
60,thông tin thuốc,"['thòng lọng', 'thông lưng', 'thông lượng', 'thông lượng bức xạ', 'thống lý', 'thống mạ', 'thong manh', 'thông miêng', 'thông minh', 'thông mưu', 'thông nàng', 'thông nghĩa', 'thông ngôn', 'thống nhất', 'thống nhất hóa', 'thống nhất nước đức năm 1871', 'thống nhất nước đức năm 1990', 'thống nhất quản lí ngoại hối', 'thống nhất quản lí ngoại thương', 'thông nhau', 'thông nho', 'thống nhứt', 'thông nông', 'thông nước', 'thông phán', 'thông phỉ', 'thông phong', 'thông phòng', 'thống phong', 'thông qua', 'thông quan', 'thống quán', 'thông quan hàng hoá, phương tiện', 'thông rụng lá', 'thông số', 'thông số phân bố', 'thông số trạng thái', 'thống soái', 'thông sử', 'thông sự', 'thống sứ', 'thống suất', 'thông sức', 'thông suốt', 'thông tầm', 'thông tấn', 'thông tấn quân sự', 'thông tấn xã', 'thông tấn xã giải phóng', 'thông tấn xã hàn quốc', 'thông tấn xã liên xô', 'thông tấn xã thái lan', 'thông tấn xã việt nam', 'thông tầng', 'thong thả', 'thông thái', 'thông thạo', 'thông thênh', 'thõng theo', 'thõng thẹo', 'thống thiết', 'thông thốc', 'thông thống', 'thông thư', 'thông thụ', 'thông thuộc', 'thông thương', 'thông thường', 'thõng thượt', 'thông thuỷ', 'thông tim', 'thông tin', 'thông tin cá nhân', 'thông tin đại chúng', 'thông tin di truyền', 'thông tin điện báo', 'thông tin điện thoại', 'thông tin điện tử trên internet', 'thông tin đối lưu', 'thông tin đơn công', 'thông tin dưới dạng văn bản', 'thông tin học', 'thông tin hữu tuyến', 'thông tin khoa học và công nghệ', 'thông tin kinh tế', 'thông tin liên lạc', 'thông tin liên lạc quân sự', 'thông tin lý lịch tư pháp về án tích', 'thông tin mật', 'thông tin môi trường', 'thông tin ngân hàng', 'thông tin nhiều kênh', 'thông tin nội bộ', 'thông tin nông nghiệp', 'thông tin sigmet', 'thông tin số', 'thông tin song công', 'thông tin tầng đối lưu', 'thông tin thống kê', 'thông tin thuốc']"
60,thử,"['thông tấn xã hàn quốc', 'thông tấn xã liên xô', 'thông tấn xã thái lan', 'thông tấn xã việt nam', 'thông tầng', 'thong thả', 'thông thái', 'thông thạo', 'thông thênh', 'thõng theo', 'thõng thẹo', 'thống thiết', 'thông thốc', 'thông thống', 'thông thư', 'thông thụ', 'thông thuộc', 'thông thương', 'thông thường', 'thõng thượt', 'thông thuỷ', 'thông tim', 'thông tin', 'thông tin cá nhân', 'thông tin đại chúng', 'thông tin di truyền', 'thông tin điện báo', 'thông tin điện thoại', 'thông tin điện tử trên internet', 'thông tin đối lưu', 'thông tin đơn công', 'thông tin dưới dạng văn bản', 'thông tin học', 'thông tin hữu tuyến', 'thông tin khoa học và công nghệ', 'thông tin kinh tế', 'thông tin liên lạc', 'thông tin liên lạc quân sự', 'thông tin lý lịch tư pháp về án tích', 'thông tin mật', 'thông tin môi trường', 'thông tin ngân hàng', 'thông tin nhiều kênh', 'thông tin nội bộ', 'thông tin nông nghiệp', 'thông tin sigmet', 'thông tin số', 'thông tin song công', 'thông tin tầng đối lưu', 'thông tin thống kê', 'thông tin thuốc', 'thông tin tín dụng', 'thông tin tín dụng điện tử', 'thông tin tín hiệu', 'thông tin vận động', 'thông tin về môi trường', 'thông tin vệ tinh', 'thông tin viba', 'thông tin viên', 'thông tín viên', 'thông tin vô tuyến', 'thông tin vô tuyến tiếp sức', 'thông tỏ', 'thống trách', 'thông tre lá ngắn', 'thông tre vân nam', 'thông tri', 'thống trị', 'thông tri hàng không', 'thông tư', 'thông tư liên tịch', 'thông tục', 'thông tuệ', 'thống tướng', 'thông ước', 'thoocvanxen b.', 'thoòng nhằn', 'thóp', 'thộp', 'thộp ngực', 'thori', 'thori chưa chiếu xạ', 'thori clorua', 'thori oxit', 'thót', 'thốt', 'thọt', 'thớt', 'thốt khẳm', 'thốt nhiên', 'thốt nốt', 'thpt', 'thu', 'thú', 'thù', 'thủ', 'thư', 'thứ', 'thừ', 'thử']"
